Loyalty#,Customer Name,Province or State,City,Latitude,Longitude,Gender,Education,Location Code,Marital Status,LoyaltyStatus,EnrollmentDateOpening,EnrollmentType,Status,MembershipMonths,CLV_log,Income_log,NumFlights_Total,NumFlightsWithCompanions_Total,PointsAccumulated_Total,PointsRedeemed_Total,CompainFlights%,behavior_cluster,value_cluster,final_cluster
239027,Fermin Brigham,Ontario,Sudbury,0.19943179691055546,0.6570440451576334,female,Bachelor,Suburban,Married,Nova,2017-08-28,Standard,Active,0.65,0.3127366763165269,0.8817736749252976,0.5730994152046783,0.62,0.5404824884234849,0.9653948246533964,0.48461538461538467,0,0,1
792795,Mikaela Fearing,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Urban,Married,Nova,2017-09-02,Standard,Active,0.6375000000000001,0.3127366763165269,0.8817736749252976,0.5146198830409356,0.55,0.5070482715895793,0.3401558524971023,0.4784615384615385,0,0,1
821043,Jimmie Yellowhair,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Rural,Married,Nova,2019-10-14,Standard,Active,0.325,0.3127366763165269,0.8817736749252976,0.6754385964912281,0.5,0.656211833446461,0.09824829018871901,0.33230769230769236,0,1,1
183716,Russell Flachs,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,College,Urban,Single,Nova,2017-04-15,Standard,Active,0.7000000000000001,0.31285033490044567,0.0,0.4649122807017544,0.35000000000000003,0.5752847686508336,0.10878564511192178,0.33692307692307694,1,2,0
456716,Adelaida Endreson,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,College,Suburban,Single,Nova,2017-01-22,Standard,Active,0.7375,0.31285033490044567,0.0,0.631578947368421,0.4,0.639440524837589,0.4698656738136695,0.28307692307692306,0,2,0
111788,Concepcion Olma,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Rural,Married,Nova,2019-09-18,Standard,Active,0.3375,0.3131114009642655,0.8941578053469953,0.9093567251461988,0.25,0.7710249705619941,0.42439196953199093,0.12307692307692308,0,0,1
452725,Dana Kaer,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,female,College,Suburban,Single,Nova,2016-10-08,Standard,Active,0.775,0.31343860229698306,0.0,0.5760233918128655,0.74,0.4161962529975093,0.6898379756235857,0.5753846153846154,0,2,0
428853,Robbie Mckissic,Ontario,Thunder Bay,0.30423374392713143,0.5563127033672364,male,College,Suburban,Single,Nova,2021-03-08,2021 Promotion,Active,0.1125,0.3134929935688504,0.0,0.7222222222222222,0.45,0.5654731297634035,0.355710995478973,0.2784615384615385,0,2,0
894111,Marine Ader,Manitoba,Winnipeg,0.38960933373567297,0.4604870464441104,female,College,Suburban,Single,Nova,2016-11-29,Standard,Active,0.7625000000000001,0.31354008116091503,0.0,0.652046783625731,0.44,0.5675577309272192,0.2447325769854133,0.3015384615384616,0,2,0
410347,Meaghan Rauscher,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,High School or Below,Urban,Married,Nova,2016-09-15,Standard,Active,0.7875000000000001,0.3136050641918189,0.8734326356249614,0.5818713450292398,0.71,0.677471788519276,0.5618893979156109,0.5461538461538462,0,0,1
485674,Rebecka Aldrige,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Suburban,Married,Nova,2015-09-15,Standard,Active,0.9375,0.3136554503272766,0.9301983816079484,0.6169590643274854,0.39,0.6093626478675314,0.3667852537244532,0.28307692307692306,0,0,1
833801,Lashell Entriken,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Urban,Married,Nova,2020-07-22,Standard,Active,0.21250000000000002,0.3137018517585912,0.9458607104718049,0.5058479532163743,0.32,0.295959165069914,0.14353131852416817,0.28307692307692306,1,1,2
968671,Marcelene Medling,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Urban,Married,Nova,2019-12-29,Standard,Active,0.30000000000000004,0.3137018517585912,0.9458607104718049,0.5818713450292398,0.46,0.47265768815680875,0.3630771083490976,0.35384615384615387,0,1,1
240143,Odette Posadas,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Suburban,Married,Nova,2020-12-25,Standard,Active,0.15000000000000002,0.3137117940678871,0.9214281698588832,0.12573099415204678,0.08,0.1767544082588736,0.0,0.28,1,1,2
926250,Jacquelin Nimmo,British Columbia,Victoria,0.3069133950644849,0.14197941321035823,male,Bachelor,Urban,Divorced,Nova,2020-06-11,Standard,Active,0.225,0.3137668027288276,0.9793172492371488,0.48538011695906436,0.55,0.1987902966491644,0.05840705300289527,0.5061538461538462,0,1,1
958059,Sade Waibel,Ontario,London,0.0,0.6534949939802728,male,College,Rural,Single,Nova,2016-11-15,Standard,Active,0.7625000000000001,0.3140529638928111,0.0,0.652046783625731,0.31,0.549373847368328,0.12504327842200602,0.21230769230769234,0,2,0
348143,Tamesha Horeth,Quebec,Tremblant,0.1766740729614762,0.7342424903874907,female,Bachelor,Urban,Married,Nova,2021-04-27,2021 Promotion,Active,0.1,0.3141099013559141,0.8875671605467297,0.1286549707602339,0.07,0.04842913521487568,0.0,0.24000000000000002,1,1,2
831644,Marilyn Whilby,New Brunswick,Fredericton,0.1679420761892132,0.830825686433379,female,Bachelor,Suburban,Married,Nova,2021-07-24,Standard,Active,0.0625,0.3141099013559141,0.8875671605467297,0.07017543859649122,0.0,0.059507879107174,0.0,0.0,1,1,2
547355,Lawrence Nicholsen,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Urban,Married,Nova,2018-06-01,Standard,Active,0.525,0.3142032309169944,0.934243620200456,0.3771929824561403,0.61,0.44241777227101325,0.617313375917628,0.7215384615384616,0,0,1
603674,Cheryll Perdew,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,College,Rural,Married,Nova,2015-10-07,Standard,Active,0.925,0.3143157205963436,0.0,0.4941520467836257,0.46,0.5630956228992159,0.5229639070504941,0.41692307692307695,0,2,0
738204,Foster Drawbaugh,British Columbia,Victoria,0.3069133950644849,0.14197941321035823,female,Bachelor,Urban,Married,Nova,2019-06-25,Standard,Active,0.375,0.31437724273538503,0.9312917054968832,0.6198830409356725,0.56,0.36216947360942103,0.4052114746777326,0.40461538461538465,0,1,1
884844,Truman Kushin,Manitoba,Winnipeg,0.38960933373567297,0.4604870464441104,female,Bachelor,Urban,Married,Nova,2018-10-21,Standard,Active,0.47500000000000003,0.31453132815973195,0.8998497251222346,0.5789473684210527,0.68,0.5827389800197873,0.53032500213256,0.5261538461538462,0,0,1
871739,Cyrstal Behney,Manitoba,Winnipeg,0.38960933373567297,0.4604870464441104,male,High School or Below,Suburban,Married,Nova,2019-09-25,Standard,Cancelled,0.08750000000000001,0.31462387685147375,0.8717642588657804,0.11695906432748537,0.19,0.13677207808309927,0.0,0.7123076923076923,1,1,2
800571,Yuette Nunziata,British Columbia,Dawson Creek,0.7202590128338189,0.17996615234708147,female,Bachelor,Suburban,Married,Nova,2018-04-06,Standard,Active,0.55,0.31484786871113135,0.9491905586775747,0.5847953216374269,0.27,0.5493909779989345,0.40799132926223464,0.20615384615384616,0,0,1
315848,Penney Thi,Nova Scotia,Halifax,0.09381017332624264,0.8680823807735384,male,Bachelor,Suburban,Single,Nova,2019-06-19,Standard,Active,0.375,0.31485843681651415,0.864258610638531,0.6461988304093568,0.36,0.6748075542149354,0.10477643245304605,0.24923076923076923,0,0,1
847357,Cassi Geren,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Rural,Married,Nova,2016-11-26,Standard,Active,0.7625000000000001,0.3149007058310205,0.8734885698496572,0.6257309941520468,0.49,0.5071302739524829,0.2556337215428695,0.3507692307692308,0,0,1
395511,Eilene Bouer,British Columbia,Dawson Creek,0.7202590128338189,0.17996615234708147,female,Bachelor,Rural,Married,Nova,2020-09-29,Standard,Active,0.1875,0.3150604862866522,0.9443439190276184,0.39766081871345027,0.4,0.3628219821375263,0.07674706835732673,0.44923076923076927,1,1,2
387523,Eveline Schinkel,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Urban,Married,Nova,2015-05-23,Standard,Active,0.9875,0.3150631266316868,0.998660523669586,0.48830409356725146,0.23,0.49595408204673397,0.07887962828226062,0.21076923076923076,1,0,1
631200,Amber Bavelas,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Urban,Married,Nova,2018-12-31,Standard,Cancelled,0.36250000000000004,0.3150631266316868,0.998660523669586,0.32163742690058483,0.29,0.48256846003774917,0.3234566538378552,0.40153846153846157,1,1,2
324364,Casie Toper,Quebec,Tremblant,0.1766740729614762,0.7342424903874907,female,College,Rural,Single,Nova,2017-02-17,Standard,Active,0.7250000000000001,0.31511724901828986,0.0,0.5643274853801169,0.21,0.4557341696825469,0.18598431439452862,0.16615384615384618,1,2,0
879601,Mathilda Donaghue,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,College,Urban,Single,Nova,2016-11-14,Standard,Active,0.7625000000000001,0.315199735465332,0.0,0.39473684210526316,0.24,0.4707000221574877,0.057629295853801735,0.2707692307692308,1,2,0
995128,Marty Finamore,Manitoba,Winnipeg,0.38960933373567297,0.4604870464441104,female,College,Urban,Divorced,Nova,2016-09-18,Standard,Active,0.7875000000000001,0.3152195291241946,0.0,0.6286549707602339,0.43,0.5079724831523056,0.15983411192678046,0.30615384615384617,0,2,0
617516,Assunta Rorick,Alberta,Peace River,0.7470150421757369,0.2157704686211166,female,Bachelor,Rural,Married,Nova,2020-08-09,Standard,Active,0.2,0.3154384991775179,0.939312175843438,0.32748538011695905,0.31,0.22924841745268645,0.2914331304474362,0.42153846153846153,1,1,2
496675,Barbara Garver,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,female,Bachelor,Urban,Married,Nova,2021-04-07,2021 Promotion,Active,0.1,0.31552881468291627,0.938340580394809,0.22807017543859648,0.08,0.17445160217733124,0.11852015394573766,0.1553846153846154,1,1,2
871188,Agnus Motayne,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,College,Urban,Single,Nova,2021-01-13,Standard,Cancelled,0.08750000000000001,0.31569421870147796,0.0,0.10526315789473684,0.12,0.09688635343074577,0.11716535116989729,0.49846153846153846,1,2,0
206328,Frank Hait,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Rural,Divorced,Nova,2018-08-19,Standard,Active,0.5,0.31573111020441,0.975771302611473,0.5,0.46,0.4602462654523202,0.15597292401563545,0.4107692307692308,0,0,1
303207,Pearle Nipper,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Rural,Divorced,Nova,2020-04-09,Standard,Active,0.25,0.31573111020441,0.975771302611473,0.3187134502923976,0.3,0.3192934710111818,0.0,0.42000000000000004,1,1,2
615854,Donny Hermosilla,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Urban,Divorced,Nova,2018-09-14,Standard,Active,0.48750000000000004,0.31573111020441,0.975771302611473,0.6052631578947368,0.35000000000000003,0.5014427641760882,0.20554867003527505,0.25846153846153846,0,0,1
833547,Anthony Lichorat,Alberta,Banff,0.46196166227566327,0.23664113960970345,female,Bachelor,Rural,Divorced,Nova,2021-09-28,Standard,Active,0.037500000000000006,0.31573111020441,0.975771302611473,0.014619883040935672,0.03,0.013606213981796038,0.0,0.7692307692307693,1,1,2
428376,Cherry Bonno,Quebec,Hull,0.1377858380998389,0.7206753033987967,female,Bachelor,Rural,Single,Nova,2020-03-16,Standard,Active,0.2625,0.3160043732676039,0.8915782134582234,0.4619883040935673,0.37,0.45970496560815277,0.34931833349223,0.3584615384615385,0,1,1
383954,Riva Blomberg,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Rural,Married,Nova,2016-07-11,Standard,Cancelled,0.7375,0.31612808978921736,0.9453047977437625,0.29239766081871343,0.5,0.3747178009437573,0.0,0.7615384615384616,1,0,1
298681,Ivette Cerecedes,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,Bachelor,Urban,Married,Nova,2016-12-04,Standard,Active,0.75,0.31619387742955674,0.9041815603468558,0.45614035087719296,0.25,0.5158215415152407,0.4469419090676448,0.24461538461538462,0,0,1
597300,Scotty Flecther,Alberta,Edmonton,0.5953601051495396,0.26189936585988205,female,Bachelor,Suburban,Married,Nova,2015-04-01,Standard,Active,1.0,0.3162497865439242,0.9436752251722257,0.5175438596491228,0.29,0.47239089964736175,0.16278958909333588,0.2507692307692308,1,0,1
571603,Whitley Simonian,Nova Scotia,Halifax,0.09381017332624264,0.8680823807735384,female,College,Urban,Divorced,Nova,2021-02-13,2021 Promotion,Active,0.125,0.3162780663462219,0.0,0.15204678362573099,0.11,0.18419640352239464,0.0,0.32,1,2,0
980915,Irish Stands,Alberta,Edmonton,0.5953601051495396,0.26189936585988205,male,College,Suburban,Divorced,Nova,2019-04-21,Standard,Active,0.4,0.3163431663845855,0.0,0.39181286549707606,0.23,0.4441511955073938,0.2803413099437506,0.26153846153846155,1,2,0
331995,Elouise Ciaccia,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,Bachelor,Urban,Married,Nova,2020-02-20,Standard,Cancelled,0.08750000000000001,0.3163773551655984,0.9872236340276114,0.11695906432748537,0.09,0.11375539088307837,0.0,0.3384615384615385,1,1,2
779977,Del Rickabaugh,British Columbia,West Vancouver,0.3576683905922917,0.1444745476011431,male,Bachelor,Rural,Married,Nova,2015-12-23,Standard,Active,0.9,0.3163773551655984,0.9872236340276114,0.4415204678362573,0.23,0.48859029794098235,0.0,0.23230769230769233,1,0,1
877488,Arlyne Standard,New Brunswick,Fredericton,0.1679420761892132,0.830825686433379,female,Bachelor,Urban,Married,Nova,2019-12-02,Standard,Active,0.30000000000000004,0.3163773551655984,0.9872236340276114,0.5701754385964912,0.31,0.5603448929518126,0.3028736872211992,0.2430769230769231,0,1,1
326703,Herman Kampen,Ontario,Sudbury,0.19943179691055546,0.6570440451576334,female,Bachelor,Suburban,Married,Nova,2021-09-26,Standard,Active,0.037500000000000006,0.3164181140520479,0.9002341482083546,0.09649122807017543,0.05,0.09435888334124805,0.0,0.22615384615384615,1,1,2
363864,Maranda Watford,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Doctor,Suburban,Married,Nova,2020-08-29,Standard,Active,0.2,0.31657584262108474,0.8584203094663156,0.39473684210526316,0.1,0.3021450076989547,0.0,0.11384615384615386,1,1,2
973921,Jules Yonamine,Quebec,Quebec City,0.2158827247948043,0.7753893404254446,male,Bachelor,Urban,Married,Nova,2020-07-31,Standard,Active,0.2,0.31679916158037,0.9467986343540973,0.3450292397660819,0.2,0.29321292840266977,0.15311780261025337,0.25846153846153846,1,1,2
661193,Magdalena Champey,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Urban,Married,Nova,2019-10-07,Standard,Active,0.325,0.31683461588829287,0.9506548472872811,0.5555555555555556,0.51,0.6137486509628397,0.10291483308328024,0.4107692307692308,0,1,1
824360,Estelle Darden,British Columbia,Dawson Creek,0.7202590128338189,0.17996615234708147,female,Bachelor,Rural,Married,Nova,2016-01-03,Standard,Active,0.8875000000000001,0.31683461588829287,0.9506548472872811,0.38888888888888884,0.31,0.452714545000622,0.13279576097264806,0.3553846153846154,1,0,1
462279,Vergie Brame,Quebec,Hull,0.1377858380998389,0.7206753033987967,male,Bachelor,Suburban,Divorced,Nova,2021-04-09,2021 Promotion,Cancelled,0.1,0.31707284813927306,0.9832155722325435,0.19005847953216373,0.23,0.06897185044229322,0.0,0.5353846153846153,1,1,2
843836,Teresa Whitehair,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,Bachelor,Urban,Single,Nova,2020-07-28,Standard,Active,0.21250000000000002,0.31716074688505813,0.9998086624507028,0.347953216374269,0.56,0.2819241236629332,0.42998680321740573,0.7184615384615386,0,1,1
412284,Johnny Drouillard,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,Bachelor,Urban,Single,Nova,2017-03-03,Standard,Active,0.7125,0.317241409318894,0.9478153008688915,0.33333333333333337,0.39,0.3375095096062117,0.08851378135490313,0.5215384615384615,1,0,1
564449,Shaunna Dowen,Newfoundland,St. John's,0.2580354013675037,1.0,female,College,Suburban,Single,Nova,2018-04-29,Standard,Active,0.55,0.31752389919261415,0.0,0.4736842105263158,0.6,0.5420754966548933,0.2783392125083421,0.5661538461538461,0,2,0
999589,Setsuko Thursby,Nova Scotia,Halifax,0.09381017332624264,0.8680823807735384,male,College,Suburban,Married,Nova,2021-06-11,Standard,Active,0.07500000000000001,0.31760578228714875,0.0,0.22514619883040934,0.2,0.11265495848911207,0.1266740595410731,0.3938461538461539,1,2,0
700356,Taneka Bossier,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Doctor,Rural,Married,Nova,2021-09-26,Standard,Active,0.037500000000000006,0.3176693094758112,0.8812775234526037,0.0935672514619883,0.08,0.07127465652383558,0.0,0.37230769230769234,1,1,2
394078,Tony Chinzi,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Urban,Married,Nova,2019-02-13,Standard,Active,0.42500000000000004,0.31768699011118473,0.9051966593763937,0.3128654970760234,0.31,0.3110405790939469,0.0,0.44153846153846155,1,1,2
245307,Bev Mcanallen,Ontario,Sudbury,0.19943179691055546,0.6570440451576334,male,College,Suburban,Single,Nova,2021-09-25,Standard,Active,0.037500000000000006,0.31781989176332326,0.0,0.06432748538011696,0.05,0.038080549348432254,0.07719866928260685,0.33384615384615385,1,2,0
452985,Margherita Jorres,Ontario,Trenton,0.06293343400842488,0.6980514440702621,female,College,Urban,Single,Nova,2020-04-27,Standard,Cancelled,0.025,0.31785981720083,0.0,0.17251461988304093,0.2,0.09000868607220756,0.0,0.5123076923076922,1,2,0
285411,Florinda Carnoske,Nova Scotia,Halifax,0.09381017332624264,0.8680823807735384,male,Bachelor,Rural,Married,Nova,2016-11-26,Standard,Active,0.7625000000000001,0.31792918426412253,0.9935859483321816,0.4035087719298246,0.34,0.638519683234982,0.0,0.3769230769230769,1,0,1
322733,Donette Area,Saskatchewan,Regina,0.42062330601303666,0.3696425137673831,female,Bachelor,Urban,Married,Nova,2017-07-09,Standard,Active,0.6625000000000001,0.31792918426412253,0.9935859483321816,0.47953216374269003,0.19,0.5299482739204683,0.2824588165045085,0.17692307692307693,1,0,1
479278,Elmer Bardach,New Brunswick,Moncton,0.17494631338369793,0.8534730810994458,male,College,Urban,Single,Nova,2016-06-22,Standard,Active,0.8250000000000001,0.3179625537533006,0.0,0.5380116959064327,0.5700000000000001,0.6946220772265678,0.18575851393188855,0.47384615384615386,0,2,0
123060,Annmarie Jin,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Doctor,Urban,Divorced,Nova,2021-12-27,Standard,Active,0.0,0.31807114465058284,0.807442125898561,0.7456140350877193,0.6,0.7322035916473292,0.1588330632090762,0.36,0,1,1
980935,Marguerite Mcniff,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Doctor,Urban,Divorced,Nova,2020-02-10,Standard,Active,0.275,0.31807114465058284,0.807442125898561,0.4327485380116959,0.5,0.5585253953173842,0.0,0.5169230769230769,0,1,1
364908,Cynthia Trinkl,Alberta,Banff,0.46196166227566327,0.23664113960970345,male,Bachelor,Suburban,Divorced,Nova,2018-11-26,Standard,Active,0.4625,0.3181561606030332,0.8920732138159663,0.6754385964912281,0.52,0.6271053474808003,0.07973265225223418,0.3446153846153846,0,0,1
610482,Corina Boccia,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Urban,Married,Nova,2015-04-16,Standard,Active,1.0,0.3181842764117957,0.8643621908155226,0.39181286549707606,0.63,0.46692566682383785,0.28501287062637054,0.7184615384615386,0,0,1
166475,Bunny Billinghurst,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,male,Bachelor,Suburban,Single,Nova,2017-09-19,2021 Promotion,Active,0.6375000000000001,0.3183692575217325,0.937284699364628,0.4649122807017544,0.55,0.41170493864847185,0.36698596524679994,0.5292307692307693,0,0,1
352101,Gilberte Biscari,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Urban,Single,Nova,2016-12-31,Standard,Active,0.7375,0.3183692575217325,0.937284699364628,0.6081871345029239,0.61,0.7309530556130477,0.5592475325027222,0.44923076923076927,0,0,1
387570,Catheryn Loiseau,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Rural,Single,Nova,2017-03-26,Standard,Active,0.7125,0.3183692575217325,0.937284699364628,0.5935672514619883,0.56,0.5348757172749491,0.33769713634835496,0.42307692307692313,0,0,1
434621,Rodney Bernardon,British Columbia,Vancouver,0.3550807543234584,0.14495363380632398,female,Bachelor,Urban,Single,Nova,2020-06-07,Standard,Active,0.225,0.3183692575217325,0.937284699364628,0.4035087719298246,0.24,0.30750169972363517,0.1705546161141246,0.2661538461538462,1,1,2
815834,Sol Locke,British Columbia,Whistler,0.40208005473982533,0.14693774291158257,female,Bachelor,Rural,Single,Nova,2017-12-25,Standard,Active,0.6000000000000001,0.3183692575217325,0.937284699364628,0.7514619883040935,0.44,0.7296491618768768,0.20409852928632002,0.2630769230769231,0,0,1
294634,Royal Kellison,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,Bachelor,Suburban,Divorced,Nova,2019-05-09,Standard,Active,0.3875,0.31844309008276195,0.9387037842617392,0.5614035087719298,0.39,0.3721197021067586,0.3064614056831468,0.3107692307692308,0,1,1
538949,Jamey Sommerdorf,British Columbia,West Vancouver,0.3576683905922917,0.1444745476011431,male,Bachelor,Rural,Single,Nova,2021-05-24,Standard,Active,0.08750000000000001,0.318469874776778,0.9120290783423839,0.18128654970760233,0.22,0.12105177578644337,0.1093626907386686,0.536923076923077,1,1,2
674394,Jules Ensell,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,Bachelor,Suburban,Single,Nova,2019-05-13,Standard,Active,0.3875,0.318469874776778,0.9120290783423839,0.5614035087719298,0.22,0.5982162239428365,0.3678038647003628,0.1753846153846154,0,0,1
664737,Danica Scharfenberg,Quebec,Quebec City,0.2158827247948043,0.7753893404254446,male,Bachelor,Rural,Married,Nova,2016-01-16,Standard,Active,0.8875000000000001,0.31855478738593535,0.9804322336429486,0.587719298245614,0.66,0.5347013218387737,0.2476027517549714,0.5030769230769232,0,0,1
225656,Kandi Althouse,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,College,Rural,Divorced,Nova,2021-10-23,Standard,Active,0.025,0.3186122542080896,0.0,0.029239766081871343,0.03,0.038557960365337374,0.0,0.42000000000000004,1,2,0
725580,Tory Dada,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Suburban,Married,Nova,2021-09-17,Standard,Active,0.037500000000000006,0.31862270163882567,0.9472957061057624,0.038011695906432746,0.03,0.04855550871935056,0.08196556793834142,0.3292307692307692,1,1,2
736389,Apolonia Pacleb,Prince Edward Island,Charlottetown,0.18342729900727672,0.8734764178225316,female,Bachelor,Urban,Divorced,Nova,2017-08-01,Standard,Active,0.65,0.31880547779319146,0.9686355274445997,0.39473684210526316,0.23,0.34374730578709206,0.09134883160805055,0.26,1,0,1
719383,Man Maccarini,Nova Scotia,Halifax,0.09381017332624264,0.8680823807735384,female,Bachelor,Rural,Married,Nova,2016-03-24,Standard,Active,0.8625,0.3192548041948826,0.970057389875791,0.543859649122807,0.49,0.49842847526435224,0.20788946816464368,0.4030769230769231,0,0,1
252419,Sau Iulianetti,Ontario,Toronto,0.03767991951405314,0.676108482215798,male,Bachelor,Suburban,Divorced,Nova,2018-04-15,Standard,Active,0.55,0.31930172295100245,0.9206735896935863,0.5526315789473685,0.56,0.5320074599683842,0.7891600724568596,0.4538461538461539,0,0,1
471662,Lorene Schechinger,Alberta,Calgary,0.45464428134357915,0.2548567379230384,male,College,Suburban,Married,Nova,2019-12-16,Standard,Active,0.30000000000000004,0.31932387669593254,0.0,0.4619883040935673,0.46,0.5343330132807319,0.4299240808666724,0.44461538461538463,0,2,0
345841,Claud Imholte,Quebec,Montreal,0.14189944398662568,0.7467379694288839,female,Bachelor,Urban,Married,Nova,2019-03-17,Standard,Active,0.41250000000000003,0.31932583136624704,0.958873555805643,0.4415204678362573,0.28,0.41680635619411305,0.4107711838467367,0.28307692307692306,0,1,1
421930,Blanch Ledue,Quebec,Tremblant,0.1766740729614762,0.7342424903874907,female,Bachelor,Urban,Married,Nova,2021-04-04,2021 Promotion,Active,0.1,0.3195030063861575,0.8975435035014916,0.5994152046783626,0.3,0.5215963894247281,0.29202021165030034,0.22461538461538463,0,1,1
760176,Rosalinda Conyer,Ontario,Kingston,0.07026547417201279,0.7112928645835699,female,Bachelor,Urban,Married,Nova,2016-03-07,Standard,Active,0.8625,0.3195681201915983,0.9669399455242835,0.4707602339181286,0.45,0.4696827154464649,0.0,0.4276923076923077,0,0,1
612510,Charity Bodkin,Alberta,Calgary,0.45464428134357915,0.2548567379230384,male,Bachelor,Suburban,Married,Nova,2020-02-11,Standard,Active,0.275,0.3197210867378564,0.9722898204499208,0.611111111111111,0.61,0.707210422837321,0.4802173705787015,0.4461538461538462,0,1,1
189707,Yolando Delashmit,Quebec,Tremblant,0.1766740729614762,0.7342424903874907,female,College,Rural,Single,Nova,2020-11-25,Standard,Active,0.1625,0.3199585316210194,0.0,0.22807017543859648,0.43,0.2332047506327802,0.2685018390193235,0.836923076923077,0,2,0
142511,Kayce Kehres,Alberta,Edmonton,0.5953601051495396,0.26189936585988205,male,Bachelor,Rural,Single,Nova,2020-07-14,Standard,Active,0.21250000000000002,0.3200248553427336,0.9327038821358572,0.3508771929824561,0.3,0.3388625485941228,0.3338384573312393,0.38153846153846155,1,1,2
248593,Corey Abrantes,Ontario,Toronto,0.03767991951405314,0.676108482215798,female,Bachelor,Suburban,Married,Nova,2017-12-24,Standard,Active,0.6000000000000001,0.32008271507950115,0.9118399106675732,0.5906432748538012,0.52,0.6382967042070863,0.10339152294885369,0.3938461538461539,0,0,1
419570,Calvin Cipolone,Alberta,Peace River,0.7470150421757369,0.2157704686211166,female,Bachelor,Rural,Married,Nova,2019-01-17,Standard,Active,0.4375,0.32008271507950115,0.9118399106675732,0.6052631578947368,0.24,0.6127552148026622,0.24988584532166533,0.17692307692307693,0,0,1
279221,Elizebeth Wachter,New Brunswick,Fredericton,0.1679420761892132,0.830825686433379,male,Bachelor,Suburban,Divorced,Nova,2019-04-15,Standard,Active,0.4,0.3202451878118535,0.9108708762977845,0.4707602339181286,0.41000000000000003,0.5158765841971897,0.3557310666312076,0.38923076923076927,0,0,1
650621,Boyce Smaniotto,Ontario,Ottawa,0.13738000291380414,0.7208717348149895,female,Bachelor,Suburban,Married,Nova,2016-05-06,Standard,Active,0.8375,0.3203140519452692,0.9546156112874931,0.45321637426900585,0.61,0.2548511277992784,0.49235289099859003,0.6015384615384616,0,0,1
967032,Lisabeth Amble,Alberta,Edmonton,0.5953601051495396,0.26189936585988205,male,Bachelor,Urban,Married,Nova,2020-10-23,Standard,Active,0.17500000000000002,0.3203796543128008,0.8896221565708546,0.18128654970760233,0.28,0.26542100771355787,0.0,0.6830769230769231,1,1,2
209675,Clark Siegfried,Quebec,Montreal,0.14189944398662568,0.7467379694288839,male,High School or Below,Suburban,Married,Nova,2017-11-29,Standard,Active,0.6125,0.32044589288584024,0.8953165624652494,0.4736842105263158,0.43,0.5345531840085281,0.3967815907391704,0.40615384615384614,0,0,1
888649,Foster Burkeen,British Columbia,West Vancouver,0.3576683905922917,0.1444745476011431,female,Bachelor,Urban,Single,Nova,2018-07-17,Standard,Active,0.5125000000000001,0.32048420124472266,0.9825044143448785,0.6023391812865497,0.64,0.6165233918760933,0.31837865232248325,0.4753846153846154,0,0,1
